,text
380,one such instance was that of the rashtrakutas in the deccan
381,"when this ritual was performed with the help of brahmanas, it was thought to lead to the “rebirth” of the sacrificer as a kshatriya, even if he was not one by birth"
382,"in other cases, men from enterprising families used their military skills to carve out kingdoms"
383,"1 wall relief from cave 15, ellora, showing vishnu as narasimha, the man-lion"
384,do you think being born as a kshatriya was important in order to become a ruler during this period
385,sometimes these were claimed as “rent” due to a lord who asserted that he owned the land
386,the inscriptions of the cholas who ruled in tamil nadu refer to more than 400 terms for different kinds of taxes
387,"the most frequently mentioned tax is vetti, taken not in cash but in the form of forced labour, and kadamai, or land revenue"
388,"there were also taxes on thatching the house, the use of a ladder to climb palm trees, a cess on succession to family property, etc"
389,"they were also used to fight wars, which were in turn expected to lead to the acquisition of wealth in the form of plunder, and access to land as well as trade routes"
