,text
335,"time line: 600-500: bce emergence of mahajanapadas 544-492:  bce reign of bimbisara 492-460:  bce tenure of ajatsatru 269-231:  bce reign of ashoka 201:  bce kalinga war was fought 335-375:  bce reign of sumudragupta 375-415:  ce reign of chandragupta-ii 1784:  asiatic society (bengal) was founded 1810:  colin mackenzie collects over 8,000 inscriptions in sanskrit and dravidian languages"
336,"1886:  first issue of epigraphia camatica, journal of south indian inscriptions"
337,there is no consensus about the chronology of the harappan civilisation
338,"according to sir john marshall, “this civilisation flourished between 3250 and 2750 bce”"
339,"it was daya ram sahni, who first discovered the sites of harappan in 1921"
340,the same famous sites of this civilisation (now in pakistan) are mohenjodaro and chanhudaro
341,"the main centre where this civilisation flourished in india are kalibangan, sangol, pengplor, lothal, dholavira and banawali"
342,the people of indus valley civilisation had also made best planning for the drainage of rainwater and dirty water
343,all the people lived together with mutual love and understanding.% the women held a high position or rank in the society
344,the main occupations of the people were the agriculture and domestication of animals
345,"they worshipped mother goddesses, lord shiva, animal, birds, trees and the sun"
346,"they knew the art of making beautiful sculptures, toys, pottery, ornaments, etc"
347,the languages used by them on the seals is still to be deciphered
348,"if one is able to decipher their script inscribed on the seals, it will throw a flood of the light on the various aspects of the harappan civilisation"
349,the main sources of our information of harappan civilisation is archaeological materials
350,the excavation carried out at indus sites tries to reconstruct the history of this civilisation
351,"during the excavation of indus sites, many tools, pottery, seals, household objects, etc"
352,dates have played a valuable role in reconstructing the history of the ancient past including the indus valley civilisation sites
353,thapar have played a great role in excavations of the indus sites
354,"indus valley civilisation is also known as bronze age civilisation, because people used bronze extensively for making their pottery, figure lines and ornaments"
355,"almost 1900 bce, these were explicit signs about the decline of this civilisation"
356,by this time the two most important cities of indus valley-mohenjodaro and harappa had been completely declined
357,"epidemic, aryan invasion, change in the course of the river indus, excessive floods, earthquake, etc"
358,may be the main reasons for the decline of this civilisation
359,rcheological evidences of the harappan civilisation: the harappan civilisation is also known as indus valley civilisation
360,"we know about the civilisation from archaeological evidences like houses, pots, ornaments, tools and seals used by the people of that period"
361,"there were also earlier and later cultures, known as early harappan and late harappan civilisation"
362,cunningham was the first director general of archaeological survey of india who began archaeological excavations in the harappan sites
363,cunningham was unable to find the significance of harappan civilisation and thought that indian history began with the first cities in the ganga valley
364,"daya ram sahni, rakhal das baneiji, john marshall were some of the important archaeologists associated with the discovery of harappan civilisation"
365,the frontiers of the harappan civilisation have no connection with present day national boundaries
366,"in india, a number of harappan settlements were found in punjab and haryana"
367,"the main centres where this civilisation flourished in india are kalibangan, lothal, dholavira, rakhi garhi and banawali"
368,archaeologist tried to classify artefacts in terms of material and in terms of function by comparing these with present-day things
369,the problems of archaeological interpretation are most evident in attempts to reconstruct religious practices of the harappan
